CVE_DIVISION,División,entidad_nacimiento,fecha,Rango_edad_2,SalarioFem,SalarioMasc,PTPD_Aseg,PTPD_Aseg_H,PTPD_Aseg_M,PTPD_Aseg_NB,PTPD_Puestos,PTPD_Puestos_H,PTPD_Puestos_M,PTPD_Puestos_NB
7,Transportes y comunicaciones,Aguascalientes,202508,Entre 45 y 50 años,328.255714286,407.290119048,588,514,74,0,91,84,7,0
7,Transportes y comunicaciones,Baja California,202508,Entre 45 y 50 años,397.507948718,425.404484127,1195,1002,193,0,291,252,39,0
7,Transportes y comunicaciones,Baja California Sur,202508,Entre 45 y 50 años,285.49,415.960270270,213,172,41,0,39,37,2,0
7,Transportes y comunicaciones,Campeche,202508,Entre 45 y 50 años,343.633333333,403.456756757,399,363,36,0,40,37,3,0
7,Transportes y comunicaciones,Chiapas,202508,Entre 45 y 50 años,375.705714286,397.708489583,1289,1192,97,0,199,192,7,0
7,Transportes y comunicaciones,Chihuahua,202508,Entre 45 y 50 años,377.069761905,403.551983914,2086,1687,399,0,415,373,42,0
7,Transportes y comunicaciones,Ciudad de México,202508,Entre 45 y 50 años,340.281292776,390.977539985,23566,21245,2321,0,4202,3939,263,0
7,Transportes y comunicaciones,Coahuila de Zaragoza,202508,Entre 45 y 50 años,348.384705882,404.27096,1584,1368,216,0,267,250,17,0
7,Transportes y comunicaciones,Colima,202508,Entre 45 y 50 años,352.79,408.62725,361,305,56,0,42,40,2,0
7,Transportes y comunicaciones,Durango,202508,Entre 45 y 50 años,359.91,400.823305085,854,745,109,0,129,118,11,0
7,Transportes y comunicaciones,Extranjero/Extranjera,202508,Entre 45 y 50 años,,,586,504,82,0,0,0,0,0
7,Transportes y comunicaciones,Guanajuato,202508,Entre 45 y 50 años,344.499473684,400.325555556,2168,1941,227,0,415,396,19,0
7,Transportes y comunicaciones,Guerrero,202508,Entre 45 y 50 años,362.579,421.053895349,915,810,105,0,182,172,10,0
7,Transportes y comunicaciones,Hidalgo,202508,Entre 45 y 50 años,326.365,442.754711538,572,519,53,0,110,104,6,0
7,Transportes y comunicaciones,Jalisco,202508,Entre 45 y 50 años,359.807191011,411.036626115,6081,5364,717,0,1322,1233,89,0
7,Transportes y comunicaciones,México,202508,Entre 45 y 50 años,356.472,394.123281027,4394,4041,353,0,721,701,20,0
7,Transportes y comunicaciones,Michoacán de Ocampo,202508,Entre 45 y 50 años,356.137272727,409.502717391,1259,1095,164,0,195,184,11,0
7,Transportes y comunicaciones,Morelos,202508,Entre 45 y 50 años,362.5075,379.884555556,817,728,89,0,94,90,4,0
7,Transportes y comunicaciones,Nayarit,202508,Entre 45 y 50 años,386.7475,431.022388060,398,358,40,0,71,67,4,0
7,Transportes y comunicaciones,Nuevo León,202508,Entre 45 y 50 años,410.144444444,455.995188498,5809,5157,652,0,1673,1565,108,0
7,Transportes y comunicaciones,Oaxaca,202508,Entre 45 y 50 años,333.315,411.684938272,1029,942,87,0,168,162,6,0
7,Transportes y comunicaciones,Puebla,202508,Entre 45 y 50 años,356.319411765,397.307216495,2703,2493,210,0,502,485,17,0
7,Transportes y comunicaciones,Querétaro,202508,Entre 45 y 50 años,346.142857143,414.992462687,698,638,60,0,141,134,7,0
7,Transportes y comunicaciones,Quintana Roo,202508,Entre 45 y 50 años,376.94,402.7165,235,206,29,0,21,20,1,0
7,Transportes y comunicaciones,San Luis Potosí,202508,Entre 45 y 50 años,365.52,444.595959596,997,852,145,0,212,198,14,0
7,Transportes y comunicaciones,Sinaloa,202508,Entre 45 y 50 años,404.678518519,401.591904762,2239,1951,288,0,384,357,27,0
7,Transportes y comunicaciones,Sonora,202508,Entre 45 y 50 años,369.338297872,407.048169935,1836,1529,307,0,353,306,47,0
7,Transportes y comunicaciones,Tabasco,202508,Entre 45 y 50 años,342.664545455,401.854370861,1173,1040,133,0,162,151,11,0
7,Transportes y comunicaciones,Tamaulipas,202508,Entre 45 y 50 años,389.902727273,429.825260116,1879,1641,238,0,368,346,22,0
7,Transportes y comunicaciones,Tlaxcala,202508,Entre 45 y 50 años,397.5375,429.668367347,438,405,33,0,53,49,4,0
7,Transportes y comunicaciones,Veracruz,202508,Entre 45 y 50 años,370.353,423.785229682,3332,3003,329,0,606,566,40,0
7,Transportes y comunicaciones,Yucatán,202508,Entre 45 y 50 años,355.350555556,405.40734375,1956,1755,201,0,274,256,18,0
7,Transportes y comunicaciones,Zacatecas,202508,Entre 45 y 50 años,389.46,416.711923077,517,470,47,0,110,104,6,0
7,Transportes y comunicaciones,Aguascalientes,202508,Entre 50 y 55 años,,401.930238095,386,351,35,0,84,84,0,0
7,Transportes y comunicaciones,Baja California,202508,Entre 50 y 55 años,388.434736842,425.593733333,866,749,117,0,244,225,19,0
7,Transportes y comunicaciones,Baja California Sur,202508,Entre 50 y 55 años,365.48,404.834583333,131,110,21,0,26,24,2,0
7,Transportes y comunicaciones,Campeche,202508,Entre 50 y 55 años,319.7675,415.582307692,304,269,35,0,43,39,4,0
7,Transportes y comunicaciones,Chiapas,202508,Entre 50 y 55 años,375.895,388.76016,763,679,84,0,129,125,4,0
7,Transportes y comunicaciones,Chihuahua,202508,Entre 50 y 55 años,391.139166667,406.359016393,1380,1148,232,0,329,305,24,0
7,Transportes y comunicaciones,Ciudad de México,202508,Entre 50 y 55 años,344.942401961,393.059898734,18497,16758,1739,0,3759,3555,204,0
7,Transportes y comunicaciones,Coahuila de Zaragoza,202508,Entre 50 y 55 años,328.225,425.992901554,1028,895,133,0,205,193,12,0
7,Transportes y comunicaciones,Colima,202508,Entre 50 y 55 años,337.6,421.180370370,238,207,31,0,28,27,1,0
7,Transportes y comunicaciones,Durango,202508,Entre 50 y 55 años,360.449,420.263333333,603,516,87,0,118,108,10,0
7,Transportes y comunicaciones,Extranjero/Extranjera,202508,Entre 50 y 55 años,,,378,318,60,0,0,0,0,0
7,Transportes y comunicaciones,Guanajuato,202508,Entre 50 y 55 años,348.418421053,410.236918605,1598,1455,143,0,363,344,19,0
7,Transportes y comunicaciones,Guerrero,202508,Entre 50 y 55 años,409.977777778,427.443260870,625,560,65,0,147,138,9,0
7,Transportes y comunicaciones,Hidalgo,202508,Entre 50 y 55 años,393.15,380.766329114,360,320,40,0,82,79,3,0
7,Transportes y comunicaciones,Jalisco,202508,Entre 50 y 55 años,355.764333333,403.479264113,4383,3890,493,0,1052,992,60,0
7,Transportes y comunicaciones,México,202508,Entre 50 y 55 años,349.137368421,387.536280788,2408,2215,193,0,425,406,19,0
7,Transportes y comunicaciones,Michoacán de Ocampo,202508,Entre 50 y 55 años,350.910769231,411.645953757,882,795,87,0,186,173,13,0
7,Transportes y comunicaciones,Morelos,202508,Entre 50 y 55 años,415.075,388.563846154,507,456,51,0,80,78,2,0
7,Transportes y comunicaciones,Nayarit,202508,Entre 50 y 55 años,517.392,454.020851064,303,270,33,0,52,47,5,0
7,Transportes y comunicaciones,Nuevo León,202508,Entre 50 y 55 años,424.420666667,453.151177446,3752,3298,454,0,1296,1206,90,0
7,Transportes y comunicaciones,Oaxaca,202508,Entre 50 y 55 años,417.285555556,414.476068376,630,583,47,0,126,117,9,0
7,Transportes y comunicaciones,Puebla,202508,Entre 50 y 55 años,348.396521739,402.237036082,1827,1671,156,0,411,388,23,0
7,Transportes y comunicaciones,Querétaro,202508,Entre 50 y 55 años,409.135,418.263417722,407,375,32,0,81,79,2,0
7,Transportes y comunicaciones,Quintana Roo,202508,Entre 50 y 55 años,303.48,436.184444444,93,81,12,0,10,9,1,0
7,Transportes y comunicaciones,San Luis Potosí,202508,Entre 50 y 55 años,393.595333333,435.640329670,716,621,95,0,197,182,15,0
7,Transportes y comunicaciones,Sinaloa,202508,Entre 50 y 55 años,398.9432,426.325390335,1462,1258,204,0,294,269,25,0
7,Transportes y comunicaciones,Sonora,202508,Entre 50 y 55 años,398.087241379,420.121313559,1185,999,186,0,265,236,29,0
7,Transportes y comunicaciones,Tabasco,202508,Entre 50 y 55 años,351.295454545,402.779716981,662,594,68,0,117,106,11,0
7,Transportes y comunicaciones,Tamaulipas,202508,Entre 50 y 55 años,388.219565217,407.289176471,1308,1139,169,0,278,255,23,0
7,Transportes y comunicaciones,Tlaxcala,202508,Entre 50 y 55 años,,402.054047619,283,266,17,0,42,42,0,0
7,Transportes y comunicaciones,Veracruz,202508,Entre 50 y 55 años,348.867058824,414.099493976,2068,1862,206,0,432,415,17,0
7,Transportes y comunicaciones,Yucatán,202508,Entre 50 y 55 años,329.3825,409.667704918,1443,1288,155,0,256,244,12,0
7,Transportes y comunicaciones,Zacatecas,202508,Entre 50 y 55 años,363.845,429.695138889,436,391,45,0,76,72,4,0
7,Transportes y comunicaciones,Aguascalientes,202508,Entre 55 y 60 años,,394.578225806,282,260,22,0,62,62,0,0
7,Transportes y comunicaciones,Baja California,202508,Entre 55 y 60 años,414.62375,430.080224719,387,329,58,0,97,89,8,0
7,Transportes y comunicaciones,Baja California Sur,202508,Entre 55 y 60 años,315.153333333,373.965,70,62,8,0,15,12,3,0
7,Transportes y comunicaciones,Campeche,202508,Entre 55 y 60 años,418.695,424.0592,178,157,21,0,27,25,2,0
7,Transportes y comunicaciones,Chiapas,202508,Entre 55 y 60 años,391.1,427.548983051,423,393,30,0,61,59,2,0
7,Transportes y comunicaciones,Chihuahua,202508,Entre 55 y 60 años,367.731538462,419.744461538,915,807,108,0,208,195,13,0
7,Transportes y comunicaciones,Ciudad de México,202508,Entre 55 y 60 años,341.265423729,389.756551871,11236,10318,918,0,2470,2352,118,0
7,Transportes y comunicaciones,Coahuila de Zaragoza,202508,Entre 55 y 60 años,402.9375,408.54,616,545,71,0,130,126,4,0
7,Transportes y comunicaciones,Colima,202508,Entre 55 y 60 años,432.7375,376.9332,140,124,16,0,29,25,4,0
7,Transportes y comunicaciones,Durango,202508,Entre 55 y 60 años,343.7275,403.277903226,331,298,33,0,66,62,4,0
7,Transportes y comunicaciones,Extranjero/Extranjera,202508,Entre 55 y 60 años,,,259,230,29,0,0,0,0,0
7,Transportes y comunicaciones,Guanajuato,202508,Entre 55 y 60 años,361.877777778,400.561779661,993,936,57,0,245,236,9,0
7,Transportes y comunicaciones,Guerrero,202508,Entre 55 y 60 años,312.184,408.330555556,375,335,40,0,95,90,5,0
7,Transportes y comunicaciones,Hidalgo,202508,Entre 55 y 60 años,323.61,395.930384615,252,240,12,0,53,52,1,0
7,Transportes y comunicaciones,Jalisco,202508,Entre 55 y 60 años,373.848333333,410.319195804,2402,2181,221,0,602,572,30,0
7,Transportes y comunicaciones,México,202508,Entre 55 y 60 años,329.795,398.968197425,1273,1185,88,0,237,233,4,0
7,Transportes y comunicaciones,Michoacán de Ocampo,202508,Entre 55 y 60 años,310,425.137096774,584,543,41,0,133,124,9,0
7,Transportes y comunicaciones,Morelos,202508,Entre 55 y 60 años,431.88,405.415128205,294,268,26,0,40,39,1,0
7,Transportes y comunicaciones,Nayarit,202508,Entre 55 y 60 años,,423.180571429,162,144,18,0,35,35,0,0
7,Transportes y comunicaciones,Nuevo León,202508,Entre 55 y 60 años,426.680540541,448.137844712,2316,2126,190,0,784,747,37,0
7,Transportes y comunicaciones,Oaxaca,202508,Entre 55 y 60 años,412.551666667,409.854305556,315,292,23,0,78,72,6,0
7,Transportes y comunicaciones,Puebla,202508,Entre 55 y 60 años,360.32,395.378370044,1078,1005,73,0,231,227,4,0
7,Transportes y comunicaciones,Querétaro,202508,Entre 55 y 60 años,315.47,403.098620690,234,222,12,0,59,58,1,0
7,Transportes y comunicaciones,Quintana Roo,202508,Entre 55 y 60 años,,456.565,34,30,4,0,2,2,0,0
7,Transportes y comunicaciones,San Luis Potosí,202508,Entre 55 y 60 años,371.773333333,439.831322314,446,405,41,0,127,121,6,0
7,Transportes y comunicaciones,Sinaloa,202508,Entre 55 y 60 años,377.493333333,399.232037037,847,763,84,0,171,162,9,0
7,Transportes y comunicaciones,Sonora,202508,Entre 55 y 60 años,374.515,399.417865169,762,645,117,0,200,178,22,0
7,Transportes y comunicaciones,Tabasco,202508,Entre 55 y 60 años,380.193333333,400.7832,329,287,42,0,56,50,6,0
7,Transportes y comunicaciones,Tamaulipas,202508,Entre 55 y 60 años,425.730555556,429.735773810,840,735,105,0,186,168,18,0
7,Transportes y comunicaciones,Tlaxcala,202508,Entre 55 y 60 años,,397.994117647,134,127,7,0,17,17,0,0
7,Transportes y comunicaciones,Veracruz,202508,Entre 55 y 60 años,329.564285714,423.493497758,1146,1053,93,0,230,223,7,0
7,Transportes y comunicaciones,Yucatán,202508,Entre 55 y 60 años,375.015,393.891666667,813,729,84,0,168,156,12,0
7,Transportes y comunicaciones,Zacatecas,202508,Entre 55 y 60 años,292.55,415.557397260,305,284,21,0,74,73,1,0
7,Transportes y comunicaciones,Aguascalientes,202508,Entre 60 y 65 años,,408.019268293,178,170,8,0,41,41,0,0
7,Transportes y comunicaciones,Baja California,202508,Entre 60 y 65 años,481.415,389.026666667,159,137,22,0,38,36,2,0
7,Transportes y comunicaciones,Baja California Sur,202508,Entre 60 y 65 años,,360.876,35,30,5,0,5,5,0,0
7,Transportes y comunicaciones,Campeche,202508,Entre 60 y 65 años,1030.8,421.493333333,65,63,2,0,7,6,1,0
7,Transportes y comunicaciones,Chiapas,202508,Entre 60 y 65 años,,352.283181818,170,159,11,0,22,22,0,0
7,Transportes y comunicaciones,Chihuahua,202508,Entre 60 y 65 años,436.47,399.284831461,435,391,44,0,94,89,5,0
7,Transportes y comunicaciones,Ciudad de México,202508,Entre 60 y 65 años,328,380.071404741,5973,5617,356,0,1168,1139,29,0
7,Transportes y comunicaciones,Coahuila de Zaragoza,202508,Entre 60 y 65 años,281.28,405.314647887,344,308,36,0,72,71,1,0
7,Transportes y comunicaciones,Colima,202508,Entre 60 y 65 años,292.54,377.346666667,66,60,6,0,13,12,1,0
7,Transportes y comunicaciones,Durango,202508,Entre 60 y 65 años,,412.828536585,182,163,19,0,41,41,0,0
7,Transportes y comunicaciones,Extranjero/Extranjera,202508,Entre 60 y 65 años,,,137,122,15,0,0,0,0,0
7,Transportes y comunicaciones,Guanajuato,202508,Entre 60 y 65 años,,386.887263158,499,475,24,0,95,95,0,0
7,Transportes y comunicaciones,Guerrero,202508,Entre 60 y 65 años,,412.164634146,192,178,14,0,41,41,0,0
7,Transportes y comunicaciones,Hidalgo,202508,Entre 60 y 65 años,403.15,398.639,151,142,9,0,31,30,1,0
7,Transportes y comunicaciones,Jalisco,202508,Entre 60 y 65 años,336.585,387.961335616,1194,1124,70,0,298,292,6,0
7,Transportes y comunicaciones,México,202508,Entre 60 y 65 años,,395.200526316,601,573,28,0,95,95,0,0
7,Transportes y comunicaciones,Michoacán de Ocampo,202508,Entre 60 y 65 años,,375.820163934,379,354,25,0,61,61,0,0
7,Transportes y comunicaciones,Morelos,202508,Entre 60 y 65 años,,391.107826087,129,117,12,0,23,23,0,0
7,Transportes y comunicaciones,Nayarit,202508,Entre 60 y 65 años,,381.69875,78,73,5,0,16,16,0,0
7,Transportes y comunicaciones,Nuevo León,202508,Entre 60 y 65 años,371.417272727,424.390091185,1124,1041,83,0,340,329,11,0
7,Transportes y comunicaciones,Oaxaca,202508,Entre 60 y 65 años,,425.503809524,192,170,22,0,42,42,0,0
7,Transportes y comunicaciones,Puebla,202508,Entre 60 y 65 años,353.863333333,365.853535354,546,516,30,0,102,99,3,0
7,Transportes y comunicaciones,Querétaro,202508,Entre 60 y 65 años,356.15,392.186666667,116,110,6,0,28,27,1,0
7,Transportes y comunicaciones,Quintana Roo,202508,Entre 60 y 65 años,,393.305,24,23,1,0,4,4,0,0
7,Transportes y comunicaciones,San Luis Potosí,202508,Entre 60 y 65 años,301.14,416.612705882,288,270,18,0,86,85,1,0
7,Transportes y comunicaciones,Sinaloa,202508,Entre 60 y 65 años,397.8325,369.471911765,418,380,38,0,72,68,4,0
7,Transportes y comunicaciones,Sonora,202508,Entre 60 y 65 años,376.584,393.815466667,404,366,38,0,80,75,5,0
7,Transportes y comunicaciones,Tabasco,202508,Entre 60 y 65 años,,428.647826087,132,123,9,0,23,23,0,0
7,Transportes y comunicaciones,Tamaulipas,202508,Entre 60 y 65 años,422.433333333,394.825882353,432,400,32,0,88,85,3,0
7,Transportes y comunicaciones,Tlaxcala,202508,Entre 60 y 65 años,292.54,398.56,111,106,5,0,14,13,1,0
7,Transportes y comunicaciones,Veracruz,202508,Entre 60 y 65 años,298.34,420.719897959,572,518,54,0,99,98,1,0
7,Transportes y comunicaciones,Yucatán,202508,Entre 60 y 65 años,341.4525,393.475789474,379,354,25,0,61,57,4,0
7,Transportes y comunicaciones,Zacatecas,202508,Entre 60 y 65 años,439.395,414.309523810,191,179,12,0,44,42,2,0
7,Transportes y comunicaciones,Aguascalientes,202508,Entre 65 y 70 años,,395.07,47,46,1,0,10,10,0,0
7,Transportes y comunicaciones,Baja California,202508,Entre 65 y 70 años,334.81,414.896666667,68,65,3,0,13,12,1,0
7,Transportes y comunicaciones,Baja California Sur,202508,Entre 65 y 70 años,,315.09,10,10,0,0,1,1,0,0
7,Transportes y comunicaciones,Campeche,202508,Entre 65 y 70 años,,451.79,19,19,0,0,1,1,0,0
7,Transportes y comunicaciones,Chiapas,202508,Entre 65 y 70 años,,346.294285714,62,61,1,0,7,7,0,0
7,Transportes y comunicaciones,Chihuahua,202508,Entre 65 y 70 años,,404.818108108,151,144,7,0,37,37,0,0
7,Transportes y comunicaciones,Ciudad de México,202508,Entre 65 y 70 años,348.91125,371.339157303,2236,2118,118,0,364,356,8,0
7,Transportes y comunicaciones,Coahuila de Zaragoza,202508,Entre 65 y 70 años,,411.3784,118,110,8,0,25,25,0,0
7,Transportes y comunicaciones,Colima,202508,Entre 65 y 70 años,,391.625,37,37,0,0,6,6,0,0
7,Transportes y comunicaciones,Durango,202508,Entre 65 y 70 años,,374.862142857,67,63,4,0,14,14,0,0
7,Transportes y comunicaciones,Extranjero/Extranjera,202508,Entre 65 y 70 años,,,67,64,3,0,0,0,0,0
7,Transportes y comunicaciones,Guanajuato,202508,Entre 65 y 70 años,407.81,384.923243243,184,178,6,0,38,37,1,0
7,Transportes y comunicaciones,Guerrero,202508,Entre 65 y 70 años,,434.775714286,71,65,6,0,14,14,0,0
7,Transportes y comunicaciones,Hidalgo,202508,Entre 65 y 70 años,,367.96,68,60,8,0,12,12,0,0
7,Transportes y comunicaciones,Jalisco,202508,Entre 65 y 70 años,,382.429861111,403,380,23,0,72,72,0,0
7,Transportes y comunicaciones,México,202508,Entre 65 y 70 años,,379.705161290,204,198,6,0,31,31,0,0
7,Transportes y comunicaciones,Michoacán de Ocampo,202508,Entre 65 y 70 años,369.726666667,365.204230769,146,128,18,0,29,26,3,0
7,Transportes y comunicaciones,Morelos,202508,Entre 65 y 70 años,,346.443333333,38,38,0,0,6,6,0,0
7,Transportes y comunicaciones,Nayarit,202508,Entre 65 y 70 años,,492.533333333,39,36,3,0,9,9,0,0
7,Transportes y comunicaciones,Nuevo León,202508,Entre 65 y 70 años,424.233333333,429.415384615,348,322,26,0,107,104,3,0
7,Transportes y comunicaciones,Oaxaca,202508,Entre 65 y 70 años,357.74,388.601538462,72,66,6,0,14,13,1,0
7,Transportes y comunicaciones,Puebla,202508,Entre 65 y 70 años,459.84,358.457826087,181,168,13,0,24,23,1,0
7,Transportes y comunicaciones,Querétaro,202508,Entre 65 y 70 años,,423.822,41,41,0,0,5,5,0,0
7,Transportes y comunicaciones,Quintana Roo,202508,Entre 65 y 70 años,,,2,2,0,0,0,0,0,0
7,Transportes y comunicaciones,San Luis Potosí,202508,Entre 65 y 70 años,298.65,396.675,104,95,9,0,21,20,1,0
7,Transportes y comunicaciones,Sinaloa,202508,Entre 65 y 70 años,355.27,389.383333333,157,147,10,0,22,21,1,0
7,Transportes y comunicaciones,Sonora,202508,Entre 65 y 70 años,695.883333333,365.337352941,153,143,10,0,37,34,3,0
7,Transportes y comunicaciones,Tabasco,202508,Entre 65 y 70 años,,377.572222222,40,39,1,0,9,9,0,0
7,Transportes y comunicaciones,Tamaulipas,202508,Entre 65 y 70 años,,375.655,141,136,5,0,28,28,0,0
7,Transportes y comunicaciones,Tlaxcala,202508,Entre 65 y 70 años,,342.4625,43,40,3,0,4,4,0,0
7,Transportes y comunicaciones,Veracruz,202508,Entre 65 y 70 años,292.54,434.405769231,189,179,10,0,27,26,1,0
7,Transportes y comunicaciones,Yucatán,202508,Entre 65 y 70 años,302.7,374.455,121,115,6,0,25,24,1,0
7,Transportes y comunicaciones,Zacatecas,202508,Entre 65 y 70 años,,419.311666667,74,67,7,0,18,18,0,0
7,Transportes y comunicaciones,Aguascalientes,202508,Entre 70 y 75 años,,438.1125,18,18,0,0,4,4,0,0
7,Transportes y comunicaciones,Baja California,202508,Entre 70 y 75 años,,297.74,13,11,2,0,2,2,0,0
7,Transportes y comunicaciones,Baja California Sur,202508,Entre 70 y 75 años,,,2,2,0,0,0,0,0,0
7,Transportes y comunicaciones,Campeche,202508,Entre 70 y 75 años,,378.44,10,8,2,0,2,2,0,0
7,Transportes y comunicaciones,Chiapas,202508,Entre 70 y 75 años,,318.2,9,8,1,0,2,2,0,0
7,Transportes y comunicaciones,Chihuahua,202508,Entre 70 y 75 años,,399.425,23,22,1,0,6,6,0,0
7,Transportes y comunicaciones,Ciudad de México,202508,Entre 70 y 75 años,294.73,368.803695652,602,570,32,0,93,92,1,0
7,Transportes y comunicaciones,Coahuila de Zaragoza,202508,Entre 70 y 75 años,,344.855,35,34,1,0,6,6,0,0
7,Transportes y comunicaciones,Colima,202508,Entre 70 y 75 años,,,10,9,1,0,0,0,0,0
7,Transportes y comunicaciones,Durango,202508,Entre 70 y 75 años,,449.63,19,18,1,0,2,2,0,0
7,Transportes y comunicaciones,Extranjero/Extranjera,202508,Entre 70 y 75 años,,,24,24,0,0,0,0,0,0
7,Transportes y comunicaciones,Guanajuato,202508,Entre 70 y 75 años,,359.55375,50,49,1,0,8,8,0,0
7,Transportes y comunicaciones,Guerrero,202508,Entre 70 y 75 años,,428.22,21,18,3,0,4,4,0,0
7,Transportes y comunicaciones,Hidalgo,202508,Entre 70 y 75 años,,329.915,18,17,1,0,2,2,0,0
7,Transportes y comunicaciones,Jalisco,202508,Entre 70 y 75 años,,370.818125,114,107,7,0,16,16,0,0
7,Transportes y comunicaciones,México,202508,Entre 70 y 75 años,,341.779090909,58,53,5,0,11,11,0,0
7,Transportes y comunicaciones,Michoacán de Ocampo,202508,Entre 70 y 75 años,,387.5,44,42,2,0,9,9,0,0
7,Transportes y comunicaciones,Morelos,202508,Entre 70 y 75 años,,510.39,15,15,0,0,1,1,0,0
7,Transportes y comunicaciones,Nayarit,202508,Entre 70 y 75 años,,372.696666667,13,12,1,0,3,3,0,0
7,Transportes y comunicaciones,Nuevo León,202508,Entre 70 y 75 años,427.39,427.500555556,78,73,5,0,19,18,1,0
7,Transportes y comunicaciones,Oaxaca,202508,Entre 70 y 75 años,,352.47,25,23,2,0,3,3,0,0
7,Transportes y comunicaciones,Puebla,202508,Entre 70 y 75 años,,410.7025,53,52,1,0,8,8,0,0
7,Transportes y comunicaciones,Querétaro,202508,Entre 70 y 75 años,,,10,10,0,0,0,0,0,0
7,Transportes y comunicaciones,Quintana Roo,202508,Entre 70 y 75 años,,,2,1,1,0,0,0,0,0
7,Transportes y comunicaciones,San Luis Potosí,202508,Entre 70 y 75 años,,425.66,28,27,1,0,6,6,0,0
7,Transportes y comunicaciones,Sinaloa,202508,Entre 70 y 75 años,,445.454285714,46,46,0,0,7,7,0,0
7,Transportes y comunicaciones,Sonora,202508,Entre 70 y 75 años,,415.51,46,46,0,0,7,7,0,0
7,Transportes y comunicaciones,Tabasco,202508,Entre 70 y 75 años,330.64,325.71,5,4,1,0,2,1,1,0
7,Transportes y comunicaciones,Tamaulipas,202508,Entre 70 y 75 años,,414.647857143,45,44,1,0,14,14,0,0
7,Transportes y comunicaciones,Tlaxcala,202508,Entre 70 y 75 años,,326.38,12,11,1,0,2,2,0,0
7,Transportes y comunicaciones,Veracruz,202508,Entre 70 y 75 años,,380.322222222,70,65,5,0,9,9,0,0
7,Transportes y comunicaciones,Yucatán,202508,Entre 70 y 75 años,,488.7125,34,34,0,0,4,4,0,0
7,Transportes y comunicaciones,Zacatecas,202508,Entre 70 y 75 años,,531.1375,20,19,1,0,4,4,0,0
7,Transportes y comunicaciones,Ciudad de México,202508,Entre 20 y 25 años,321.860892857,350.914602851,31169,27960,3208,1,1038,982,56,0
